prediction,probability
0,0.11973800197097009
0,0.04345953170624541
0,0.3256111742546013
0,0.45881829495433624
0,0.02651161017100729
0,0.05678788955574006
0,0.12132373603707443
0,0.07201295614926932
0,0.09941203103549195
1,0.874075982031468
0,0.1656957206692663
0,0.06322241646665056
1,0.7927786336373659
0,0.4643506648621936
0,0.018145663704353766
0,0.4111477350345704
0,0.48661647060166185
0,0.44609483189292587
0,0.08218996854787153
0,0.11769745989753719
0,0.2935411079280489
0,0.3978102714533211
0,0.14341453792929126
0,0.08629949647079829
1,0.6258589749123562
0,0.3740495523936536
1,0.9999938335714152
0,0.07556113264178395
0,0.07579168252522289
0,0.3451038403768823
0,0.12685421210711648
1,0.8651194805586082
0,0.30047223262697104
0,0.1536072088089594
0,0.031528540723369136
1,0.8005361636361177
1,0.7929422869966017
0,0.07724485425962914
1,0.7964290152212161
1,0.8951579779322287
0,0.4285403091980959
0,0.08283208229655928
0,0.06341918131877597
0,0.32951930412048436
0,0.05641714547246402
0,0.055944814400132596
0,0.23562068027217917
1,0.7782746687078328
0,0.10431961801521787
1,0.9844872666621122
0,0.009715299384520088
1,0.6489476131658741
0,0.053442911219228215
0,0.1391130301426371
0,0.17565857692694337
0,0.19730492019169082
1,0.5227705053855349
0,0.24442447503162334
0,0.18611785904806807
0,0.06511002195461704
1,0.7280435124394545
0,0.07382033945376994
0,0.022162164599339007
0,0.11349310243656448
0,0.030498482316838393
0,0.3775827156922627
0,0.3855895249997166
0,0.01867956974487825
0,0.19686367203119778
1,0.9652782858952932
1,0.5478628634570659
0,0.1777559617048882
0,0.050215417115154155
0,0.2307494469893064
0,0.1432723075417953
0,0.23779648265975245
0,0.2358016341130098
1,0.9755672704040819
1,0.581793528619057
0,0.04504477122990369
1,0.9690793696887279
0,0.012509375924115199
0,0.02699460769250844
0,0.27498455025637747
0,0.003620797368759065
0,0.3657809925145789
0,0.08641528572577115
0,0.06119360185824234
0,0.19069294480096463
0,0.3300389295621729
0,0.07583426371314571
0,0.011887233883196322
0,0.05197315793445282
1,0.9815942868651477
0,0.09605493184169582
0,0.2899193611679819
1,0.9956351689022599
1,0.9963934367988105
0,0.3160206142608222
0,0.14159073395305272
0,0.32448865402557825
1,0.9509221435534997
1,0.9308656698625462
0,0.20604173521742053
1,0.9134939416670544
0,0.3489284091385598
0,0.3146006277741954
1,0.6294321516659206
0,0.1683834540328921
0,0.026817820169413597
0,0.31326367745014333
1,0.6827061351004711
0,0.11188324729884899
0,0.39307732098721015
0,0.22067937000782248
0,0.0006603295148588328
0,0.06999759929403045
0,0.0663732828365805
1,0.8894005558966682
1,0.5005201373863359
0,0.4417815291333798
1,0.8256865638076732
0,0.021504181598565715
1,0.8299804948683435
1,0.6953263036790666
0,0.45488766934424196
0,0.010073136437063437
1,0.5036020094449235
0,0.1618855542243673
1,0.7518516841805393
0,0.07446422141633413
0,0.12247048896862893
0,0.4883307861675515
0,0.08552785426608384
1,0.6035909970063513
0,0.14809322767819438
0,0.1794191993847586
0,0.28622328126038205
0,0.020558666952774092
1,0.9174064355423429
1,0.7894274878668046
0,0.26659521751538173
1,0.9448230272872389
0,0.08926059244841367
0,0.018852664636738993
0,0.23866823000625031
1,0.8192476071175684
0,0.04755755139890297
0,0.14333880067017962
0,0.0026652539868517898
1,0.8120599074522395
1,0.6395014538594225
0,0.12617560386475382
0,0.05510861843292019
0,0.10220123031572902
0,0.07012675835673358
0,0.0021552866689660242
0,0.08385152612704698
1,0.9398379651107642
0,0.12578675950973991
0,0.31395112774803374
0,0.3910422540648533
0,0.21166488245419085
1,0.8549882521709845
1,0.9393415479132643
1,0.9703009721213421
1,0.9964954463441971
1,0.9719766151381419
0,0.34188659553547074
0,0.08469572138249318
1,0.9727974779283703
1,0.7451859332763124
0,0.007659498475534216
0,0.1021219904815576
0,0.42640972085166934
0,0.132286648914918
0,0.2952554384083154
0,0.22545198473372782
0,0.17582670382554588
0,0.47576778169383666
0,0.032120857789547784
0,0.2235836484192593
0,0.25309452760475437
0,0.15241257200343616
1,0.8037037450904421
1,0.7985735030559017
0,0.15325952192097894
0,0.33151944520871407
0,0.11173895755279245
0,0.20071178871330173
1,0.9763064823918326
0,0.2906894262433178
1,0.8618415784848568
1,0.8094903505874633
1,0.6542138270549186
0,0.20447847266443403
1,0.9037857363813329
0,0.1542444285495874
1,0.8149493195319405
0,0.19349736314857813
0,0.0006715784796413459
0,0.43434411587214006
0,0.18956833368703244
1,0.8829962732753476
0,0.46610581855759087
0,0.1128201347697743
0,0.16803833686834888
0,0.09160787699380907
0,0.31666707954772083
1,0.6405892800513359
0,0.1778536453036883
0,0.0034515005601677123
0,0.1128435568382159
0,0.02884548126208157
1,0.6367102022775775
0,0.26696284315725927
0,0.08461995067196401
0,0.2521393925419691
0,0.08099194908352281
1,0.8930580210623881
0,0.26617022561631226
1,0.9796081681984244
0,0.2499830039047514
0,0.03237252976922285
0,0.43927779309764103
0,0.2170164092354035
0,0.24124459306254378
0,0.31335416758908835
1,0.9872349403272836
0,0.2403801554224255
0,0.2273514314677953
0,0.13992542655717494
0,0.05255176268804928
1,0.6066625939774035
1,0.5497703331913049
0,0.3373765555673284
0,0.13840622584738502
0,0.3904411838425051
0,0.03313679092093099
1,0.7155385872612893
0,0.4619213146834866
0,0.04302064249309293
0,0.0014155166414653866
0,0.4241275185922653
0,0.398079462797788
0,0.29837310316271665
1,0.9566942834139195
0,0.018615175327506926
0,0.2320215977853585
0,0.19691605610594376
0,0.11106941627576726
0,0.1694424939854632
0,0.032629033691615426
0,0.08214521754467573
1,0.5158251193985667
1,0.807615906390475
1,0.8799123267219444
0,0.07278472521787822
1,0.8802988214891717
0,0.0007606328569952407
1,0.5658478547455676
0,0.4892681472690912
0,0.0823319232346824
0,0.14796287594388466
0,0.02316716831553886
0,0.06410414847319285
1,0.7686426063104632
0,0.3812315980331428
1,0.7367399490536787
1,0.5142714954804244
1,0.9507432864816567
0,0.3559556980914811
0,0.046412335437234546
0,0.05663576768758847
0,0.122700650929304
1,0.5185154962990326
1,0.6026050005126078
0,0.33261846722188027
0,0.19079920386843935
0,0.0513515983099174
0,0.13416897862436766
0,0.1340986068337436
0,0.3916987778117472
1,0.7601440297367381
0,0.0641779493671293
0,0.15175998453471046
1,0.5654012416313925
0,0.00038626182224789764
0,0.3600658496353774
1,0.8993364760847921
0,0.4224115586921695
0,0.24674120996967439
1,0.5191260902503189
1,0.7166490359838514
0,0.18902962771270437
0,0.32167531298898705
1,0.593615782966959
0,0.4926008504539056
1,0.9033585874441927
0,0.21924281604577509
0,0.15854990909871436
0,0.43291809909691176
0,0.051120172788111796
1,0.9231166033293782
0,0.008657058710500766
0,0.16793543824579535
1,0.8896483221078456
1,0.9786035039496908
0,0.012169718932686152
0,0.16584294811815356
0,0.058088814195864966
0,0.15906259531996828
1,0.9335447865070785
0,0.13140099869067207
1,0.990025430297667
0,0.12517461890501777
0,0.33276566197151836
0,0.1840679793543998
1,0.638863941768282
0,0.019471265771384718
1,0.5123260381260021
1,0.7844817367421245
1,0.5745224248570834
0,0.07538695738309859
1,0.5114986669080138
1,0.9950924058020241
1,0.8506297896740502
0,0.19998961131600748
0,0.4556734962910399
0,0.10715737973018442
0,0.3059872621418579
0,0.4335593519372449
0,0.04850401524231471
0,0.0004926466375072601
0,0.19227915882331903
0,0.04089502380619745
0,0.27842514212750136
0,0.0005734401863815925
0,0.10208927410256016
0,0.26319222233311496
1,0.9862351053451471
0,0.16243855088493114
0,0.038119290622957394
0,0.10510123724620393
0,0.020900875045871223
1,0.988394379248778
0,0.05251653528501668
0,0.1737503389325288
0,0.38300198588020506
0,0.03499633463921504
0,0.09027280529373638
1,0.9999730495003123
1,0.610052666822081
1,0.5535606720262914
1,0.686680208377015
0,0.17279178133610604
1,0.9964449724005467
0,0.1758507481307213
1,0.7294052137425573
0,0.29807044527417287
0,0.07060341332932119
1,0.5255946465088173
0,0.22476453785021885
1,0.5480176956204322
0,0.010662156364645004
0,0.32641063372410717
0,0.2141775039275065
0,0.1765202003354363
0,0.034726914716304264
0,0.0021497139586702137
1,0.8002514974026899
0,0.029366472300380822
1,0.5956484009914714
1,0.946989416253876
1,0.5188584146796302
1,0.846184904903758
0,0.32471266582612246
1,0.9252547700661258
0,0.023805775196007805
0,0.23159277322546076
0,0.025186658980950984
0,0.4409373666923872
0,0.054878923551526626
1,0.6658511035403168
1,0.92252620416968
1,0.9324544612740595
0,0.08309447955713993
0,0.07261438927615899
0,0.05921475404380713
0,0.35439087660738794
0,0.3275648613750513
0,0.221378663498997
0,0.3179352307973944
0,0.2673394366618688
0,0.476415803329277
0,0.09838316113156406
1,0.6686948928294437
0,0.00877967579343363
0,0.01624721818061154
0,0.23888893672143838
1,0.9660544465465698
1,0.8271962319589107
1,0.9425486865227811
0,0.28451823360025574
0,0.07307883291980038
0,0.024421695635318746
0,0.26939375640861757
1,0.5725120227964144
1,0.6308191797624727
0,0.4123797923895842
1,0.6876435565260601
0,0.1407365207007152
0,0.05405207740921033
1,0.7149991705571043
1,0.6674670613573749
0,0.2703074491790427
0,0.3181388276440359
0,0.24052110850384714
0,0.020288257607459045
0,0.0774453202414803
0,0.20220729914837357
0,0.013667021674518765
0,0.09052009407988136
0,0.360279477527976
0,0.033074289294788395
0,0.3347639129127848
0,0.05151595448398128
0,0.40486622530730626
0,0.17134244410329733
0,0.03347935515139732
0,0.028446675839228452
0,0.3456310000201994
1,0.8922891764197716
1,0.8905974922223455
0,0.3984952344155382
1,0.9013542658383681
1,0.7445884300680309
0,0.156956923814793
0,0.20483858410857092
0,0.46501254262874037
0,0.3436715823593433
1,0.8726660409052472
1,0.6411862873821783
0,0.22842133577511725
0,0.040139852954598015
0,0.03661830103456073
1,0.5122848134794967
0,0.35004186613866833
0,0.16834945343670946
0,0.11996278797104519
0,0.002131147219974185
1,0.9291832152705817
0,0.37876595924160755
0,0.3833471665731695
0,0.4153838247599623
0,0.43820652467321125
0,0.00834793345258961
0,0.13399217183206238
0,0.28189605429309184
1,0.6150568703880546
1,0.6272520818459002
0,0.4946643740698335
1,0.6997076347108238
0,0.09375768309560098
1,0.8917564078894876
1,0.602332939388206
0,0.16786698677782114
1,0.8923106211362514
1,0.8471745894777676
1,0.8663506592342232
1,0.6826132419111607
0,0.12437940763865264
0,0.15414406751208032
0,0.31576159804965687
0,0.4015783225650985
0,0.17520753794293303
0,0.0061045288518567255
1,0.9614683368129487
1,0.9622803544666974
1,0.8685806214666854
0,0.25357637903212543
1,0.8219202384563647
1,0.6120339079555115
1,0.7564566961523923
0,0.2507945875560276
0,0.02504919206930248
1,0.6391833216572833
1,0.5831546816839736
1,0.9917202620360938
0,0.11020938577374112
1,0.6250896138558569
1,0.8391309090929207
1,0.5388097787676321
1,0.7201834879454188
0,0.43498765559854385
0,0.04404253357406837
0,0.48850901103009103
0,0.05712335179130916
1,0.5548594689119696
0,0.20355721497084778
1,0.7864181623849805
0,0.4187175528581355
1,0.6380827918047965
0,0.09181440915314103
0,0.09781444603737155
0,0.023045669007930647
1,0.9189830040041647
0,0.0956493260941296
1,0.6999640170828179
0,0.0484695156714201
0,0.22580607660868662
1,0.8371917082762709
0,0.0047651129062527345
0,0.006033275731949653
0,0.3114078325045977
0,0.030769135053822953
0,0.38486446813128267
1,0.5754861501731992
0,0.006524962307253618
0,0.0790179101356159
1,0.9988632350426364
1,0.7763743903287437
0,0.02397403708220012
0,0.21557155874445308
0,0.3341610970283956
1,0.7147389038250924
1,0.5935476654709151
0,0.1193923314180213
0,0.004125584003174415
0,0.23577429692381166
1,0.9256887963704729
0,0.08860591833973427
0,0.05926395990327583
0,0.08891714023382756
0,0.25774266632807846
0,0.46354843008076735
1,0.9237068010286087
0,0.10312882722236659
0,0.16159519407606124
1,0.9083847149279604
0,0.19332594716091608
0,0.3595500604442273
0,0.2820090066281351
1,0.7633823367186521
0,0.44394715589846234
0,0.06598595875624029
0,0.17660452700464005
0,0.38308103841968016
1,0.8125177719477401
1,0.7400372017878872
0,0.11619980577024762
0,0.10441942876549057
0,0.014041586177402391
0,0.3940478441875225
0,0.03280118553519035
0,0.23823813503112803
1,0.7998045506091521
0,0.0443278762706369
1,0.8804038187217579
0,0.004239886307010469
0,0.43329819230244937
0,0.016862400246328336
1,0.9045132390038482
0,0.13648077440942777
1,0.6100480394905065
0,0.1047962464764584
1,0.7891054701932365
1,0.630752100063572
1,0.5028531450052418
1,0.5104112183662214
0,0.03086458342606734
1,0.7451554365500298
0,0.011386664747947268
1,0.9579052176412853
0,0.04283546184929379
0,0.09286029167120942
1,0.9327198404433726
0,0.14765152607508678
1,0.8468641330068144
0,0.3960600263600411
0,0.10701163112708158
1,0.6935520280514246
1,0.6228029409593137
0,0.38838725904342525
0,0.09571707569811413
0,0.08765648108058591
0,0.08852724851132827
0,0.31228001962965685
0,0.2400556104258119
0,0.054527722975986063
1,0.9031347384948485
0,0.34867486928184965
0,0.18405600491390806
0,0.3047832714950318
1,0.5023672881522824
0,0.27947558243878706
0,0.3089666335688147
1,0.9131671603644044
0,0.10129110511076228
0,0.49656445655703835
1,0.5912560329894686
1,0.9979441868293075
1,0.8796003313271449
0,0.34417848511955534
0,0.16933311877930163
0,0.050877639356908144
0,0.28118947113388837
0,0.3958187949031165
0,0.08977814681429117
1,0.7702429629356432
0,0.12774412433113
0,0.29691930090343943
0,0.2898191916421715
0,0.3630053632478109
1,0.7332786222845562
0,0.007483701450133735
0,0.07767140982157741
1,0.5643165472407125
0,0.27117933547261097
0,0.10681874537975218
0,0.016311144527587106
0,0.1385201698054079
0,0.3591752791023863
0,0.015045947203455114
0,0.047393672577714714
0,0.338806432606473
0,0.2462164615724977
1,0.9769252535216464
0,0.003507483328371494
1,0.9828804668298649
1,0.6058406859213425
0,0.14884236819317076
1,0.6044606369799825
0,0.038634977687582665
0,0.18135896210089097
0,0.01181580868031799
0,0.01601417710858866
1,0.9983485043164797
1,0.8806220429708013
0,0.46029291328305816
0,0.3933763691659175
0,0.05113657967959401
0,0.39081844908250596
0,0.1366871456074471
0,0.24254521449006441
0,0.18316370819780553
0,0.3834834683607161
0,0.21718403599117186
0,0.017380172265813267
0,0.26018423864802215
1,0.5392912561359585
0,0.21002451913671402
0,0.0276554029075621
0,0.07591139300104537
1,0.67979921520106
0,0.3976639388199313
0,0.08978598968017501
0,0.43012260388832785
0,0.19383677283892714
1,0.8190730962423911
1,0.9039197616313482
1,0.9740648355101297
0,0.05064623938003964
0,0.42218764788000746
0,0.106022653394019
1,0.701490463049944
1,0.7382658411788813
0,0.4484786591605784
0,0.16080135972119575
0,0.4441138597169667
0,0.44380415238875415
0,0.06344378803413628
0,0.097971986356955
0,0.23927911614879369
0,0.41763562152386563
0,0.035666011499282974
0,0.3626515527207402
0,0.14314688151366187
0,0.43264301574788017
0,0.16202045717452715
0,0.03913506826247149
0,0.3959317476293418
1,0.5543299390935442
1,0.6270514867723664
0,0.19911690786819258
1,0.6533825793766358
0,0.269957597631961
1,0.7348364270597169
0,0.04076899149334541
0,0.328739489152034
1,0.9382155476155073
0,0.12505773722040872
0,0.06019995822542836
0,0.007358574760664252
0,0.45167661379818963
0,0.14766345457312274
1,0.6913280405094835
0,0.12294882550910115
0,0.10107291365761799
0,0.18712603481318812
1,0.7938911335771165
0,0.17139071972498693
1,0.5987910140837069
1,0.616573376833896
0,0.017541396433675454
0,0.44226056052421014
1,0.9733033823270357
0,0.3493201570493527
1,0.9288020659579944
0,0.07387386138586116
0,0.08805249297011962
1,0.7724204659857479
0,0.42488918767445955
0,0.28382975599331467
0,0.04646365712434254
0,0.00722411870942918
0,0.32302706933069586
0,0.28333382786910977
1,0.5601676590261834
1,0.8039626377154703
1,0.6527446722279447
0,0.11228826488408006
1,0.9210981421674765
1,0.607732730804968
0,0.22338845690872533
0,0.25642897492187894
0,0.35279240770303
0,0.3346319190353258
0,0.009370163340468942
0,0.2805827811728467
0,0.11125685395824966
0,0.0336348004230469
0,0.4067733158051286
0,0.1403605364407862
1,0.9845462500720878
1,0.9942164430132823
0,0.04839024247452323
0,0.3948999528160879
0,0.28778034083547677
0,0.435458995508785
1,0.8475924827772126
1,0.7171696851976165
1,0.9467725010367851
1,0.5177309425215485
0,0.04418190069689235
0,0.4824779186570815
1,0.6953302850038593
0,0.08161999516358663
0,0.08541224397097606
0,0.013252071383938692
0,0.09815323923141125
0,0.1267587784471465
1,0.5070650364430468
0,0.10716758721902908
0,0.37524455001339446
1,0.5002210149434996
0,0.46746775562983345
0,0.00471537402644343
1,0.5117856919263211
1,0.7023021747441434
0,0.36048631299275025
1,0.8563680302231139
0,0.027649824030095495
0,0.024343538037302003
1,0.6759443299498249
0,0.03978783546783262
0,0.4522846846162052
0,0.1205586469354624
1,0.6976582677894726
0,0.15832817611345987
0,0.48771792437728845
0,0.02551471886835257
0,0.20129353722614335
0,0.1867619392318323
0,0.37380906321538726
0,0.185229468558562
1,0.9665059077132198
1,0.7162608123945993
1,0.9697315723662872
0,0.12892460579955975
1,0.9636921154772382
0,0.01983581143401025
0,0.2494867590558549
0,0.03344971871277909
0,0.36904225344500863
1,0.8169542473848025
1,0.5145485984906255
1,0.7089584828370428
1,0.9825112089381164
0,0.050645553317842484
0,0.03748959151416662
0,0.46011908299463367
1,0.7855363686498895
0,0.06836409758462032
0,0.1587774008688827
0,0.20238632369603593
1,0.5899713815739406
0,0.009890273725460554
0,0.11053227180992684
0,0.09851443690867213
0,0.03468161279625531
1,0.9472317774757937
0,0.43300299483443383
1,0.6334666001334014
0,0.2406867499128862
0,0.2658031717437033
0,0.0758287608076185
0,0.05081440367344566
0,0.4495170606606217
1,0.675958664017438
0,0.4780215286033516
0,0.4112667661820154
1,0.5841122629850992
0,0.16525055469023317
1,0.6818557550853048
0,0.43869315337286396
1,0.9132682300970643
0,0.1614392441256178
1,0.5014459301582809
0,0.004768091340646647
0,0.3309602087595574
0,0.01949805853782095
0,0.03493672969449426
0,0.15423103590001275
0,0.04814706486509327
1,0.9917361733813421
0,0.44011496810709483
0,0.13834181930327666
0,0.42239881739227986
0,0.3130428357917205
0,0.215196515994536
0,0.37011811434549047
0,0.056156295645738624
0,0.4845584766427685
0,0.17112983305898
0,0.32533622950299906
0,0.3934491053048538
0,0.21728423094835764
1,0.9516517291657278
0,0.46864537367315384
1,0.5200713852362868
1,0.5434480011909876
0,0.11591797038203384
0,0.3813336756510147
0,0.37393221588522124
0,0.07374464198191567
0,0.07380786207849688
0,0.45624323741234923
0,0.23867720045213695
0,0.15279175738841783
0,0.12705419028456824
0,0.3220551595655983
0,0.22321969489894114
0,0.2310797412789657
0,0.3469124544770278
0,0.00272079206272233
0,0.25677040461979783
0,0.4935029055215282
0,0.4406200410166039
0,0.3761449051351484
1,0.8795102229133193
1,0.5031718298852131
1,0.9674578266736326
0,0.21500847482654625
0,0.27468867658304275
0,0.30601575292254524
1,0.6513740668367775
0,0.29553312822884975
1,0.720937765137478
0,0.09019481254984706
0,0.02904363939156505
0,0.11312826656428399
0,0.2090091334127193
1,0.9713961831423985
1,0.7059100870905145
0,0.3237414374540845
0,0.2507619325056486
0,0.14646821666801776
1,0.6822358863790176
1,0.9814084124626892
0,0.2072116371526531
0,0.3650599886138315
0,0.0020110277556854446
0,0.20251735115005678
1,0.7848517106846331
0,0.05052330961000104
0,0.13859804685085841
1,0.7457970829852493
0,0.4289168570822336
1,0.8047396708404296
0,0.04426996411904021
0,0.17228874423005927
0,0.14685053613939186
0,0.07805211175809783
0,0.29885541051691916
0,0.04916395132652512
0,0.3314681349999694
0,0.2946405045880849
1,0.7671126610460784
0,0.013216662856394844
0,0.4132695273353035
1,0.6991349908674765
1,0.9001430827305796
0,0.418908077525643
0,0.07799592084738687
1,0.601817096473007
0,0.0699760304922774
0,0.023939984550073946
0,0.4202106481615735
0,0.17102184153051497
0,0.4445394578288249
0,0.14651823252274504
1,0.8019606389052621
0,0.37844297115985814
0,0.30446312418721644
0,0.4925885767379828
0,0.330506442271229
1,0.8005853815981047
0,0.11038246997709333
0,0.1474865686504517
0,0.48783842329830357
1,0.51246622211764
0,0.08177629293543155
0,0.005666122289974733
0,0.2752406365827789
0,0.24270296316638373
0,0.3328277921606356
1,0.9375107046469784
1,0.9644026467936094
1,0.9948909577808471
1,0.5575265135700902
0,0.14635441581648873
0,0.11142376103657226
1,0.7322896250442003
0,0.15986008465737914
1,0.935933563706288
0,0.2528927628664893
0,0.34468216347956465
1,0.8733080797864547
0,0.10585302275788219
1,0.9651779635692974
0,0.08186655038399099
1,0.8042030429609278
1,0.9947182250586646
0,0.469958143625926
0,0.18441174533740887
1,0.9396401626522586
1,0.8955454267363743
0,0.3739707638613053
0,0.2406959037720643
0,0.34464282092285486
0,0.01650975948423788
0,0.38160161856523606
1,0.9921644155494306
0,0.4334431984190021
0,0.03126179477265965
1,0.7050580611812051
0,0.12432324590470849
1,0.5077560146274651
0,0.48046485383416626
1,0.6971309743253359
0,0.060799828182171126
0,0.4219103713385983
1,0.8066137850206437
0,0.0051222061973359425
1,0.7189941840646052
0,0.37866994169121176
0,0.39891321622565745
0,0.38130647572349846
0,0.47953963012581613
1,0.5011770801197302
0,0.13055376714888456
0,0.09401526254924786
0,0.012234391543406626
0,0.009558045022683332
0,0.019107885430690537
0,0.004830953618539243
0,0.46224324570056774
0,0.0238135350202282
0,0.10029761119289295
1,0.943338908552968
1,0.9477715887963467
0,0.08178459750281304
1,0.6696803172711777
0,0.007859678809715602
0,0.42179388463512824
1,0.8909547212662928
1,0.5604631702764077
1,0.821876810925964
0,0.028727910407643855
0,0.09153442472408119
1,0.5893523391384223
0,0.13966246124892684
0,0.46864969675572893
1,0.9930946107601979
0,0.07572460792899899
1,0.6739225422789217
0,0.06379839741408094
0,0.1892761114132556
1,0.5695838069100907
0,0.09594114644359976
1,0.830353424301934
1,0.9982599438855235
0,0.053795080414553824
1,0.7342359982655444
1,0.9542073570474203
0,0.11156079634051594
0,0.48481235769142844
1,0.8537966013789465
0,0.00017123729572794747
0,0.11685956025343774
1,0.7340900594531932
0,0.03985832768793679
1,0.9482157310482896
1,0.757171643349741
0,0.33438721941165567
0,0.1270515476615613
0,0.01653184132689263
1,0.9935090363208743
0,0.05954430129390745
0,0.22506124501288113
1,0.9617358625693484
0,0.05899021852209184
0,0.07543705497078773
0,0.014304611340755063
0,0.45550915289903865
1,0.9074321740992949
0,0.03161535357471741
1,0.5072075362950563
0,0.08539431842503623
1,0.9613980358454476
0,0.19800520986136458
1,0.669696003716481
0,0.1458004176464132
0,0.4566729165369035
0,0.031799357413958694
0,0.05295864914003172
0,0.1990365205045966
0,0.04638108141246515
1,0.5400170659097638
0,0.06386107680583683
0,0.2945588788857773
0,0.13759219594744537
0,0.14203375856801603
1,0.7528452507249105
1,0.5543587482545743
0,0.26728283017878607
1,0.7105050205703692
0,0.22305583904953194
0,0.24124139631792751
1,0.7161305701861292
0,0.4489889439387678
1,0.6390275288335845
1,0.702084493384338
0,0.05634538463676174
0,0.24898378112549316
1,0.7342682598180649
0,0.013729546658100653
1,0.7616213910330994
0,0.40100845896186443
1,0.7214039956926905
1,0.9561040929380267
0,0.022088579650107534
0,0.009307510539655972
0,0.4149986604972193
0,0.2788810809873304
0,0.02484365191222916
0,0.08924509366781484
0,0.46342545983787087
1,0.834529419761253
1,0.9391238573453777
1,0.8302223140576339
0,0.10213555307178847
1,0.5445932014525002
1,0.6503620081614938
0,0.12571569319412113
1,0.5611381184019121
1,0.896847891971561
0,0.0006180817786213396
1,0.5037955522374634
0,0.08939258268730857
0,0.4736737507326775
1,0.5222114430515121
1,0.5125193611901517
0,0.1565738135176987
1,0.6606141387368547
0,0.2734946922951833
0,0.0715699036483016
0,0.1738783344405435
1,0.7158648348604268
1,0.598216847104993
0,0.018959322757526355
1,0.9297663377368941
1,0.5727073867215433
1,0.6578044268274581
1,0.7487829374014605
1,0.963966262379198
0,0.0004709362027530194
0,0.35001601017904094
0,0.07988870919522337
1,0.8981283579997458
1,0.5644112943995967
1,0.54644276501816
0,0.4435518551386039
0,0.14589695193333774
0,0.07842500241145522
0,0.44704345820131913
0,0.0013557275746309797
0,0.4267846124112638
0,0.036063261244446414
1,0.8645271022904614
0,0.11901975841663742
0,0.06080675009281276
0,0.10857716473132083
0,0.024296103358581872
0,0.25104053088384976
1,0.9742573665080557
0,0.3040755773001553
1,0.588092405977967
1,0.9224330750094587
0,0.14329960616006954
0,0.01362372762463454
0,0.058422721346712544
0,0.05824508889929896
0,0.13566011341639508
0,0.21144288635938807
0,0.030955176540941414
0,0.1808123965867529
0,0.44405048210928305
1,0.9420388957796489
0,0.4897033556857487
0,0.35195631291510165
0,0.1541126736087095
0,0.1928389612681942
0,0.30866488752703886
0,0.1726304656223557
0,0.05964439002187714
1,0.902921019159794
1,0.8539392117049146
0,0.26338778148507835
1,0.9221036766745673
0,0.2977008899423138
0,0.23380432540469723
1,0.6044554106900332
0,0.06563416565253892
0,0.07131264916085812
1,0.7395363888796406
0,0.15191945925037403
1,0.747346161208702
1,0.6771497843354418
0,0.003580633595980305
1,0.9930293845800475
0,0.40056660892799684
1,0.8068707048591012
0,0.403873897974924
0,0.274868486396156
0,0.36691775137590227
1,0.6976451465785666
1,0.7008538620303556
0,0.36133837230176236
0,0.2938174344906433
0,0.16290252566231359
0,0.3798459324715412
1,0.6961016456793243
1,0.7956002655268075
0,0.337103351243514
0,0.07631282290160832
0,0.07781269558979267
0,0.3414208918596131
0,0.044607666379826695
0,0.21088107828296518
1,0.5246913470149327
0,0.18817035061899912
0,0.10909580321536627
0,0.09513547614068002
1,0.5171883292474008
0,0.08732160521002347
0,0.16857596174444012
1,0.9374017758542394
0,0.18483105876971878
0,0.033307162071067174
0,0.2687618192580443
1,0.6646211975518552
0,0.34551941696783905
0,0.3940950162723791
1,0.7859808732358731
1,0.842050960654605
0,0.08463027211658639
0,0.2811457971989202
0,0.23782154654316318
0,0.11424812933596984
0,0.03819570852297533
0,0.020136989457011378
0,0.07130723598613017
0,0.1035417615605204
0,0.02091218767515269
1,0.6511682488569877
1,0.8904423706522008
0,0.168528142583413
0,0.360888281659815
0,0.0037105804985100373
1,0.8301568452773819
1,0.9885919618574591
1,0.7139488604528208
1,0.5129157869007045
1,0.6011547813440413
1,0.8099099215980092
0,0.21547361198548473
0,0.005502663245369338
0,0.25334850051307534
0,0.10121085215521416
0,0.3245452323541545
0,0.26728101066487614
0,0.2858684615510134
0,0.0231137916424336
0,0.15491536271503345
0,0.1580212893704519
1,0.9855231278684528
0,0.021580535058776832
0,0.18516169328182858
0,0.4543829019339479
1,0.7085400015770068
0,0.13210488884080718
1,0.6243921277766411
0,0.26787105960314583
0,0.12942398114245318
1,0.9900731978244001
0,0.06519986104524807
0,0.04584979930669764
0,0.39981923304936534
0,0.01839828209061968
0,0.0074680386450535555
1,0.9194000757780083
0,0.19754554429062182
0,0.02858771357016556
0,0.26191575963362623
1,0.8544448189190954
1,0.5017831985911896
0,0.28844520373269283
0,0.44258349867137264
0,0.408505509565871
0,0.06614635403459769
0,0.2328032653886935
0,0.3751495524391434
0,0.3215261537594754
1,0.5134881035901916
0,0.13756027447177147
0,0.003664792026614184
1,0.8530830939710324
1,0.974353098788554
0,0.005089671901751211
1,0.8040295297823551
0,0.23468090175347395
0,0.11638022054896921
1,0.7080842803876888
1,0.6043210775931647
0,0.23858406603508292
1,0.6858318912049896
1,0.7740557735605211
1,0.976393790392654
0,0.2515790821831667
0,0.0019454134785224166
0,0.02164799468296103
0,0.06116991619916082
1,0.7771821754057077
0,0.06484403556477002
1,0.5212882090917902
1,0.9539474941304811
0,0.3817867850217734
0,0.23024040415445207
1,0.5310343361818083
0,0.10546220133949355
1,0.5532208322271024
1,0.607515058900186
0,0.28514707394458044
0,0.13984755808221866
